ID,Name,Is_Closed,Review_Count,Categories_All,Categories,Rating,Latitude,Longitude,Price,Address,City,Zip_Code,State
H4ew518bqV4ew61g-brTrQ,Button Mash,False,577,"Asian Fusion, Bars, Arcades",Arcades,4.0,34.0739776525894,-118.251562701852,2,1391 Sunset Blvd,Los Angeles,90026,CA
0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,False,5055,"Coffee & Tea, Desserts, Sandwiches",Coffee & Tea,4.0,34.041974,-118.235426,2,451 S Hewitt St,Los Angeles,90013,CA
0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,False,5055,"Coffee & Tea, Desserts, Sandwiches",Desserts,4.0,34.041974,-118.235426,2,451 S Hewitt St,Los Angeles,90013,CA
0WyRlH-fxOVLh1b3oEBEEQ,Urth Caffé- Downtown LA,False,5055,"Coffee & Tea, Desserts, Sandwiches",Sandwiches,4.0,34.041974,-118.235426,2,451 S Hewitt St,Los Angeles,90013,CA
tW4eYiMzeWtcJS7kLHL54g,Pampas Grill,False,1172,Brazilian,Brazilian,4.0,34.072166900233,-118.360551042328,2,6333 W 3rd St,Los Angeles,90036,CA
WC2MLERL2ajYnif6djnvrg,Dong II Jang Restaurant,False,589,Korean,Korean,4.0,34.05792,-118.30503,2,3455 W 8th St,Los Angeles,90005,CA
Cz5YxnhGIA_HcXCrUEMfEA,Curry House,False,1188,"Seafood, Japanese Curry",Seafood,4.0,34.0501374364326,-118.24242217791,2,123 Astronaut E S Onizuka St,Los Angeles,90012,CA
Cz5YxnhGIA_HcXCrUEMfEA,Curry House,False,1188,"Seafood, Japanese Curry",Japanese Curry,4.0,34.0501374364326,-118.24242217791,2,123 Astronaut E S Onizuka St,Los Angeles,90012,CA
IMoMSsC3oDqcNZCQXyo8iQ,Concerto,False,1168,"Breakfast & Brunch, Italian, Cocktail Bars",Breakfast & Brunch,4.0,34.06301,-118.30622,2,610 S Serrano Ave,Los Angeles,90005,CA
IMoMSsC3oDqcNZCQXyo8iQ,Concerto,False,1168,"Breakfast & Brunch, Italian, Cocktail Bars",Italian,4.0,34.06301,-118.30622,2,610 S Serrano Ave,Los Angeles,90005,CA
IMoMSsC3oDqcNZCQXyo8iQ,Concerto,False,1168,"Breakfast & Brunch, Italian, Cocktail Bars",Cocktail Bars,4.0,34.06301,-118.30622,2,610 S Serrano Ave,Los Angeles,90005,CA
qA9Dqezi-kqbIBtM3c07Ew,Manuela,False,836,"American (New), Breakfast & Brunch, Bars",American (New),4.0,34.04608,-118.23489,2,907 E 3rd St,Los Angeles,90013,CA
qA9Dqezi-kqbIBtM3c07Ew,Manuela,False,836,"American (New), Breakfast & Brunch, Bars",Breakfast & Brunch,4.0,34.04608,-118.23489,2,907 E 3rd St,Los Angeles,90013,CA
qA9Dqezi-kqbIBtM3c07Ew,Manuela,False,836,"American (New), Breakfast & Brunch, Bars",Bars,4.0,34.04608,-118.23489,2,907 E 3rd St,Los Angeles,90013,CA
5SVj7kpiXxCEnkzL_8wA1g,Redbird,False,1315,"Cocktail Bars, American (New)",Cocktail Bars,4.0,34.05049,-118.24406,3,114 E 2nd St,Los Angeles,90012,CA
5SVj7kpiXxCEnkzL_8wA1g,Redbird,False,1315,"Cocktail Bars, American (New)",American (New),4.0,34.05049,-118.24406,3,114 E 2nd St,Los Angeles,90012,CA
v9RZZLxE39Zx9L0mXB8kww,Shabu Shabu House,False,1375,"Japanese, Hot Pot",Japanese,4.0,34.0489331738058,-118.240384097623,2,127 Japanese Village Plaza Mall,Los Angeles,90012,CA
v9RZZLxE39Zx9L0mXB8kww,Shabu Shabu House,False,1375,"Japanese, Hot Pot",Hot Pot,4.0,34.0489331738058,-118.240384097623,2,127 Japanese Village Plaza Mall,Los Angeles,90012,CA
omaJSGvnj2vaIJ_MBxeyBw,L.A. Birria,False,73,"Mexican, Food Stands",Mexican,4.5,34.0325243653888,-118.335932386947,1,4422 W Adams Blvd,Los Angeles,90016,CA
omaJSGvnj2vaIJ_MBxeyBw,L.A. Birria,False,73,"Mexican, Food Stands",Food Stands,4.5,34.0325243653888,-118.335932386947,1,4422 W Adams Blvd,Los Angeles,90016,CA
pDqUvoNY1kR963MJnfnL6Q,Water Grill- Los Angeles,False,1974,Seafood,Seafood,4.0,34.0490371292754,-118.254690932541,3,544 S Grand Ave,Los Angeles,90071,CA
AX-hRDB8zpIHKMix9VqB8g,H Cafe,False,282,"Breakfast & Brunch, American (New), Cocktail Bars",Breakfast & Brunch,4.5,34.057597,-118.2977468,2,3200 W 8th St,Los Angeles,90005,CA
AX-hRDB8zpIHKMix9VqB8g,H Cafe,False,282,"Breakfast & Brunch, American (New), Cocktail Bars",American (New),4.5,34.057597,-118.2977468,2,3200 W 8th St,Los Angeles,90005,CA
AX-hRDB8zpIHKMix9VqB8g,H Cafe,False,282,"Breakfast & Brunch, American (New), Cocktail Bars",Cocktail Bars,4.5,34.057597,-118.2977468,2,3200 W 8th St,Los Angeles,90005,CA
98KeJCu_8XbfOXB1aRAW1A,Salazar,False,875,"Mexican, Breakfast & Brunch, Desserts",Mexican,3.5,34.10743,-118.25441,2,2490 N Fletcher Dr,Los Angeles,90039,CA
98KeJCu_8XbfOXB1aRAW1A,Salazar,False,875,"Mexican, Breakfast & Brunch, Desserts",Breakfast & Brunch,3.5,34.10743,-118.25441,2,2490 N Fletcher Dr,Los Angeles,90039,CA
98KeJCu_8XbfOXB1aRAW1A,Salazar,False,875,"Mexican, Breakfast & Brunch, Desserts",Desserts,3.5,34.10743,-118.25441,2,2490 N Fletcher Dr,Los Angeles,90039,CA
0jOt0ODWCp8fJzzOM4PgqA,Little Fatty,False,502,"American (New), Taiwanese, Chinese",American (New),4.0,34.0044481,-118.4311095,2,3809 Grand View Blvd,Los Angeles,90066,CA
0jOt0ODWCp8fJzzOM4PgqA,Little Fatty,False,502,"American (New), Taiwanese, Chinese",Taiwanese,4.0,34.0044481,-118.4311095,2,3809 Grand View Blvd,Los Angeles,90066,CA
0jOt0ODWCp8fJzzOM4PgqA,Little Fatty,False,502,"American (New), Taiwanese, Chinese",Chinese,4.0,34.0044481,-118.4311095,2,3809 Grand View Blvd,Los Angeles,90066,CA
PlQjtbZKOw7exAUfrswhNQ,The Kimbap,False,443,Korean,Korean,4.5,34.06696,-118.30871,1,400 S Western Ave,Los Angeles,90020,CA
yJ9wI3NEy65oGMKjtaGIxA,Odys and Penelope,False,591,American (Traditional),American (Traditional),4.0,34.07275,-118.34437,3,127 S La Brea,Los Angeles,90036,CA
Kx_d7X7qjj9EoX-A7eC3gA,Maggiano's Little Italy,False,1774,"Italian, Bars, Venues & Event Spaces",Italian,4.0,34.0735357290438,-118.359532366503,2,189 The Grove Dr,Los Angeles,90036,CA
Kx_d7X7qjj9EoX-A7eC3gA,Maggiano's Little Italy,False,1774,"Italian, Bars, Venues & Event Spaces",Bars,4.0,34.0735357290438,-118.359532366503,2,189 The Grove Dr,Los Angeles,90036,CA
Kx_d7X7qjj9EoX-A7eC3gA,Maggiano's Little Italy,False,1774,"Italian, Bars, Venues & Event Spaces",Venues & Event Spaces,4.0,34.0735357290438,-118.359532366503,2,189 The Grove Dr,Los Angeles,90036,CA
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,False,4153,"Bakeries, Breakfast & Brunch, American (New)",Bakeries,4.0,34.106215,-118.28776,2,1929 Hillhurst Ave,Los Angeles,90027,CA
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,False,4153,"Bakeries, Breakfast & Brunch, American (New)",Breakfast & Brunch,4.0,34.106215,-118.28776,2,1929 Hillhurst Ave,Los Angeles,90027,CA
xVSv26KBQexP4M0l63SGlg,Alcove Café & Bakery,False,4153,"Bakeries, Breakfast & Brunch, American (New)",American (New),4.0,34.106215,-118.28776,2,1929 Hillhurst Ave,Los Angeles,90027,CA
WPe9r4_b_ByxM-c3OhbDew,Il Capriccio on Vermont,False,939,Italian,Italian,4.0,34.103042,-118.291857,2,1757 N Vermont Ave,Los Angeles,90027,CA
P_2Z_Wwk2Xtepobtxxsa6A,Din Tai Fung,False,3339,"Shanghainese, Dim Sum, Taiwanese",Shanghainese,4.0,34.1434651,-118.2560737,2,177 Caruso Ave,Glendale,91210,CA
P_2Z_Wwk2Xtepobtxxsa6A,Din Tai Fung,False,3339,"Shanghainese, Dim Sum, Taiwanese",Dim Sum,4.0,34.1434651,-118.2560737,2,177 Caruso Ave,Glendale,91210,CA
P_2Z_Wwk2Xtepobtxxsa6A,Din Tai Fung,False,3339,"Shanghainese, Dim Sum, Taiwanese",Taiwanese,4.0,34.1434651,-118.2560737,2,177 Caruso Ave,Glendale,91210,CA
lve4JGg7Kk5k4s9h7aMaUw,Blue Palms Brewhouse,False,848,"Pubs, American (Traditional), Beer Bar",Pubs,4.0,34.1015151,-118.3233109,2,6124 Hollywood Blvd,Los Angeles,90028,CA
lve4JGg7Kk5k4s9h7aMaUw,Blue Palms Brewhouse,False,848,"Pubs, American (Traditional), Beer Bar",American (Traditional),4.0,34.1015151,-118.3233109,2,6124 Hollywood Blvd,Los Angeles,90028,CA
lve4JGg7Kk5k4s9h7aMaUw,Blue Palms Brewhouse,False,848,"Pubs, American (Traditional), Beer Bar",Beer Bar,4.0,34.1015151,-118.3233109,2,6124 Hollywood Blvd,Los Angeles,90028,CA
hOHWu75whwn2hSc2HvRc6w,Night + Market Song,False,959,"Thai, Wine Bars",Thai,4.0,34.0869930418948,-118.275715286631,2,3322 W Sunset Blvd,Los Angeles,90026,CA
hOHWu75whwn2hSc2HvRc6w,Night + Market Song,False,959,"Thai, Wine Bars",Wine Bars,4.0,34.0869930418948,-118.275715286631,2,3322 W Sunset Blvd,Los Angeles,90026,CA
frRPjJ03Ie5h9EPhFhjNIw,Bulgogi Hut,False,1944,"Korean, Barbeque, Asian Fusion",Korean,4.0,34.0615866318416,-118.303241833066,2,3600 Wilshire Blvd,Los Angeles,90010,CA
frRPjJ03Ie5h9EPhFhjNIw,Bulgogi Hut,False,1944,"Korean, Barbeque, Asian Fusion",Barbeque,4.0,34.0615866318416,-118.303241833066,2,3600 Wilshire Blvd,Los Angeles,90010,CA
frRPjJ03Ie5h9EPhFhjNIw,Bulgogi Hut,False,1944,"Korean, Barbeque, Asian Fusion",Asian Fusion,4.0,34.0615866318416,-118.303241833066,2,3600 Wilshire Blvd,Los Angeles,90010,CA
BkbxnRNmQi6j0-_COI-LCg,The Roof on Wilshire,False,1350,"American (New), Bars",American (New),3.5,34.06389,-118.36596,2,6317 Wilshire Blvd,Los Angeles,90048,CA
BkbxnRNmQi6j0-_COI-LCg,The Roof on Wilshire,False,1350,"American (New), Bars",Bars,3.5,34.06389,-118.36596,2,6317 Wilshire Blvd,Los Angeles,90048,CA
U_r40GZhG6fUpbsFvnK2mg,Broken Shaker Los Angeles,False,367,"Cocktail Bars, American (New)",Cocktail Bars,4.0,34.044804,-118.25665,2,416 West 8th St,Los Angeles,90014,CA
U_r40GZhG6fUpbsFvnK2mg,Broken Shaker Los Angeles,False,367,"Cocktail Bars, American (New)",American (New),4.0,34.044804,-118.25665,2,416 West 8th St,Los Angeles,90014,CA
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Chicken Rotisserie,False,1800,"Mexican, Tex-Mex",Mexican,4.5,33.95998,-118.41685,1,7101 W Manchester Ave,Los Angeles,90045,CA
uA3TautyZ7bby0w8Scwufg,Benny's Tacos & Chicken Rotisserie,False,1800,"Mexican, Tex-Mex",Tex-Mex,4.5,33.95998,-118.41685,1,7101 W Manchester Ave,Los Angeles,90045,CA
LlaXbuPQBsRXjZFEx5Wkjw,Pace,False,888,"Italian, Desserts, Wine Bars",Italian,4.0,34.10906,-118.3697,3,2100 Laurel Canyon Blvd,Los Angeles,90046,CA
LlaXbuPQBsRXjZFEx5Wkjw,Pace,False,888,"Italian, Desserts, Wine Bars",Desserts,4.0,34.10906,-118.3697,3,2100 Laurel Canyon Blvd,Los Angeles,90046,CA
LlaXbuPQBsRXjZFEx5Wkjw,Pace,False,888,"Italian, Desserts, Wine Bars",Wine Bars,4.0,34.10906,-118.3697,3,2100 Laurel Canyon Blvd,Los Angeles,90046,CA
E2uZXOwEyfPXR8xmGH0SGg,OB Bear,False,1003,"Korean, Chicken Wings",Korean,4.0,34.05944,-118.28933,2,3002 W 7th St,Los Angeles,90005,CA
E2uZXOwEyfPXR8xmGH0SGg,OB Bear,False,1003,"Korean, Chicken Wings",Chicken Wings,4.0,34.05944,-118.28933,2,3002 W 7th St,Los Angeles,90005,CA
BAnC30_CaFiBOd6Fv9KgBg,Animal,False,3306,"American (New), Breakfast & Brunch, Wine Bars",American (New),4.0,34.079289,-118.361585,3,435 N Fairfax Ave,Los Angeles,90036,CA
BAnC30_CaFiBOd6Fv9KgBg,Animal,False,3306,"American (New), Breakfast & Brunch, Wine Bars",Breakfast & Brunch,4.0,34.079289,-118.361585,3,435 N Fairfax Ave,Los Angeles,90036,CA
BAnC30_CaFiBOd6Fv9KgBg,Animal,False,3306,"American (New), Breakfast & Brunch, Wine Bars",Wine Bars,4.0,34.079289,-118.361585,3,435 N Fairfax Ave,Los Angeles,90036,CA
_Ud0KZCY_-t_Kl8rDK-Zxg,Birrieria Don Boni,False,396,Mexican,Mexican,4.0,34.04714,-118.21799,2,1845 E 1st St,Los Angeles,90033,CA
4grbsxnUnyKgmXmvSWBKKw,KaGaYa,False,600,Japanese,Japanese,4.5,34.0472018,-118.2388601,4,418 E 2nd St,Los Angeles,90012,CA
-uxK5hNz5fpeNOgIZo8AKA,Suehiro Cafe,False,1379,Japanese,Japanese,4.0,34.0499,-118.2397,2,337 E 1st St,Los Angeles,90012,CA
v_qrFz_hQvQX6fUdPYjEXA,Smorgasburg,False,944,"Food Trucks, Pop-Up Restaurants, Street Vendors",Food Trucks,4.0,34.034644,-118.241766,2,777 Alameda St,Los Angeles,90021,CA
v_qrFz_hQvQX6fUdPYjEXA,Smorgasburg,False,944,"Food Trucks, Pop-Up Restaurants, Street Vendors",Pop-Up Restaurants,4.0,34.034644,-118.241766,2,777 Alameda St,Los Angeles,90021,CA
v_qrFz_hQvQX6fUdPYjEXA,Smorgasburg,False,944,"Food Trucks, Pop-Up Restaurants, Street Vendors",Street Vendors,4.0,34.034644,-118.241766,2,777 Alameda St,Los Angeles,90021,CA
bJeMe365G76fcnFqBHxppg,Full Moon House 福临门,False,202,"Chinese, Seafood",Chinese,4.0,34.0660399376759,-118.237620422377,2,960 N Hill St,Los Angeles,90012,CA
bJeMe365G76fcnFqBHxppg,Full Moon House 福临门,False,202,"Chinese, Seafood",Seafood,4.0,34.0660399376759,-118.237620422377,2,960 N Hill St,Los Angeles,90012,CA
U7-UBPHK44Y_9wyfOmuHuA,The Boiling Crab,False,2276,"Seafood, Cajun/Creole",Seafood,4.0,34.0624249247685,-118.297670715344,2,3377 Wilshire Blvd,Los Angeles,90010,CA
U7-UBPHK44Y_9wyfOmuHuA,The Boiling Crab,False,2276,"Seafood, Cajun/Creole",Cajun/Creole,4.0,34.0624249247685,-118.297670715344,2,3377 Wilshire Blvd,Los Angeles,90010,CA
7s6lIJrg0EMfHYG6tYTMqg,El Cochinito Restaurant,False,688,Cuban,Cuban,4.0,34.0887571355407,-118.276930530164,2,3508 W Sunset Blvd,Los Angeles,90026,CA
jS8MhTJpHmGYuxcKonGG-A,Kismet,False,418,"Mediterranean, American (New), Middle Eastern",Mediterranean,4.0,34.1002441,-118.2906102,2,4648 Hollywood Blvd,Los Angeles,90027,CA
jS8MhTJpHmGYuxcKonGG-A,Kismet,False,418,"Mediterranean, American (New), Middle Eastern",American (New),4.0,34.1002441,-118.2906102,2,4648 Hollywood Blvd,Los Angeles,90027,CA
jS8MhTJpHmGYuxcKonGG-A,Kismet,False,418,"Mediterranean, American (New), Middle Eastern",Middle Eastern,4.0,34.1002441,-118.2906102,2,4648 Hollywood Blvd,Los Angeles,90027,CA
KW6SuvmXZOBJSvMDhk8KUw,Casa Sanchez,False,1180,Mexican,Mexican,4.0,33.9927987,-118.4227098,2,4500 S Centinela Ave,Los Angeles,90066,CA
llKP5-ZAG8I-RVbKrSatQQ,Chibiscus Asian Cafe,False,1062,"Asian Fusion, Ramen",Asian Fusion,4.5,34.0981492,-118.3501071,2,7361 W Sunset Blvd,Los Angeles,90046,CA
llKP5-ZAG8I-RVbKrSatQQ,Chibiscus Asian Cafe,False,1062,"Asian Fusion, Ramen",Ramen,4.5,34.0981492,-118.3501071,2,7361 W Sunset Blvd,Los Angeles,90046,CA
tqjJYK3KyBjHRDsMT9kCpw,Oi Asian Fusion,False,461,"Filipino, Asian Fusion, Burgers",Filipino,4.5,34.1015109972374,-118.293063073577,1,4734 Hollywood Blvd,Los Angeles,90027,CA
tqjJYK3KyBjHRDsMT9kCpw,Oi Asian Fusion,False,461,"Filipino, Asian Fusion, Burgers",Asian Fusion,4.5,34.1015109972374,-118.293063073577,1,4734 Hollywood Blvd,Los Angeles,90027,CA
tqjJYK3KyBjHRDsMT9kCpw,Oi Asian Fusion,False,461,"Filipino, Asian Fusion, Burgers",Burgers,4.5,34.1015109972374,-118.293063073577,1,4734 Hollywood Blvd,Los Angeles,90027,CA
INEbr7OmgiqlMWq5Cta8WA,Ahgassi Gopchang,False,1223,"Korean, Barbeque",Korean,4.5,34.0634067908259,-118.30388175744,2,3744 W 6th St,Los Angeles,90005,CA
INEbr7OmgiqlMWq5Cta8WA,Ahgassi Gopchang,False,1223,"Korean, Barbeque",Barbeque,4.5,34.0634067908259,-118.30388175744,2,3744 W 6th St,Los Angeles,90005,CA
IpDvRa89VGWYahqBQ5bzhw,Jinsol Gukbap,False,351,"Korean, Soup",Korean,4.5,34.069298762013,-118.307283859213,2,4253 3rd St,Los Angeles,90020,CA
IpDvRa89VGWYahqBQ5bzhw,Jinsol Gukbap,False,351,"Korean, Soup",Soup,4.5,34.069298762013,-118.307283859213,2,4253 3rd St,Los Angeles,90020,CA
IygcFrP7yIComDXZKxDasg,The Park,False,745,American (New),American (New),4.0,34.074265,-118.252278,2,1400 Sunset Blvd,Los Angeles,90026,CA
7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,False,2636,"Seafood, Thai, Barbeque",Seafood,4.0,34.10128,-118.31841,2,5900 Hollywood Blvd,Los Angeles,90028,CA
7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,False,2636,"Seafood, Thai, Barbeque",Thai,4.0,34.10128,-118.31841,2,5900 Hollywood Blvd,Los Angeles,90028,CA
7qZBxWisbeVI34gIeNpP1A,Palms Thai Restaurant,False,2636,"Seafood, Thai, Barbeque",Barbeque,4.0,34.10128,-118.31841,2,5900 Hollywood Blvd,Los Angeles,90028,CA
beA_DlDpij8O9xK2B-NjEA,Mex Perú Gipsy,False,700,"Mexican, Peruvian",Mexican,5.0,34.035217,-118.25591,2,414 E 12th St,Los Angeles,90015,CA
beA_DlDpij8O9xK2B-NjEA,Mex Perú Gipsy,False,700,"Mexican, Peruvian",Peruvian,5.0,34.035217,-118.25591,2,414 E 12th St,Los Angeles,90015,CA
eUkd8atkJe4fkKGcD5QZ1A,HATCH Yakitori + Bar,False,333,"Japanese, Bars",Japanese,4.5,34.0480681833865,-118.257884198153,2,700 W 7th St,Los Angeles,90017,CA
eUkd8atkJe4fkKGcD5QZ1A,HATCH Yakitori + Bar,False,333,"Japanese, Bars",Bars,4.5,34.0480681833865,-118.257884198153,2,700 W 7th St,Los Angeles,90017,CA
oNHjZ3wC0F9l5KpuqHd45w,Ricky's Fish Tacos,False,1137,"Food Trucks, Tacos",Food Trucks,4.5,34.114824,-118.269945,1,3201 Riverside Dr,Los Angeles,90027,CA
oNHjZ3wC0F9l5KpuqHd45w,Ricky's Fish Tacos,False,1137,"Food Trucks, Tacos",Tacos,4.5,34.114824,-118.269945,1,3201 Riverside Dr,Los Angeles,90027,CA
Wjckf5QPdVQw1ZG82zEarA,M Grill,False,1951,"Brazilian, Buffets, Wine Bars",Brazilian,4.5,34.061358,-118.310453,3,3832 Wilshire Blvd,Los Angeles,90010,CA
Wjckf5QPdVQw1ZG82zEarA,M Grill,False,1951,"Brazilian, Buffets, Wine Bars",Buffets,4.5,34.061358,-118.310453,3,3832 Wilshire Blvd,Los Angeles,90010,CA
Wjckf5QPdVQw1ZG82zEarA,M Grill,False,1951,"Brazilian, Buffets, Wine Bars",Wine Bars,4.5,34.061358,-118.310453,3,3832 Wilshire Blvd,Los Angeles,90010,CA
81kXeyBt1AKiJC_HITT9KA,Blue Cow Kitchen & Bar,False,1256,"American (New), Bars",American (New),4.0,34.0518700505706,-118.252053641004,2,350 S Grand Ave,Los Angeles,90071,CA
81kXeyBt1AKiJC_HITT9KA,Blue Cow Kitchen & Bar,False,1256,"American (New), Bars",Bars,4.0,34.0518700505706,-118.252053641004,2,350 S Grand Ave,Los Angeles,90071,CA
P-pAAi56zMPPHfO7xf_wQQ,Nong La Cafe,False,544,"Vietnamese, Noodles, Sandwiches",Vietnamese,4.0,34.07512,-118.34437,2,145 N La Brea Ave,Los Angeles,90036,CA
P-pAAi56zMPPHfO7xf_wQQ,Nong La Cafe,False,544,"Vietnamese, Noodles, Sandwiches",Noodles,4.0,34.07512,-118.34437,2,145 N La Brea Ave,Los Angeles,90036,CA
P-pAAi56zMPPHfO7xf_wQQ,Nong La Cafe,False,544,"Vietnamese, Noodles, Sandwiches",Sandwiches,4.0,34.07512,-118.34437,2,145 N La Brea Ave,Los Angeles,90036,CA
SNlf3YpKkDG-e4R9jkwLhA,Guerrilla Tacos,False,579,"Tacos, Cocktail Bars, Venues & Event Spaces",Tacos,4.0,34.0343720116648,-118.232130253186,2,2000 E 7th St,Los Angeles,90021,CA
SNlf3YpKkDG-e4R9jkwLhA,Guerrilla Tacos,False,579,"Tacos, Cocktail Bars, Venues & Event Spaces",Cocktail Bars,4.0,34.0343720116648,-118.232130253186,2,2000 E 7th St,Los Angeles,90021,CA
SNlf3YpKkDG-e4R9jkwLhA,Guerrilla Tacos,False,579,"Tacos, Cocktail Bars, Venues & Event Spaces",Venues & Event Spaces,4.0,34.0343720116648,-118.232130253186,2,2000 E 7th St,Los Angeles,90021,CA
DFxdMe57YmQ54HK3cu3vpQ,Torigoya,False,121,"Japanese, Barbeque, Chicken Shop",Japanese,4.0,34.0501009,-118.2421794,2,123 Astronaut E S Onizuka St,Los Angeles,90012,CA
DFxdMe57YmQ54HK3cu3vpQ,Torigoya,False,121,"Japanese, Barbeque, Chicken Shop",Barbeque,4.0,34.0501009,-118.2421794,2,123 Astronaut E S Onizuka St,Los Angeles,90012,CA
DFxdMe57YmQ54HK3cu3vpQ,Torigoya,False,121,"Japanese, Barbeque, Chicken Shop",Chicken Shop,4.0,34.0501009,-118.2421794,2,123 Astronaut E S Onizuka St,Los Angeles,90012,CA
HXWdcnzYG1zmf0vDplmEEQ,The Crack Shack,False,314,"Chicken Shop, Bars, American (New)",Chicken Shop,4.0,34.0599599,-118.41982,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
HXWdcnzYG1zmf0vDplmEEQ,The Crack Shack,False,314,"Chicken Shop, Bars, American (New)",Bars,4.0,34.0599599,-118.41982,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
HXWdcnzYG1zmf0vDplmEEQ,The Crack Shack,False,314,"Chicken Shop, Bars, American (New)",American (New),4.0,34.0599599,-118.41982,2,10250 Santa Monica Blvd,Los Angeles,90067,CA
OowWjnNFs-Lfw0Kfx8GmJw,Izakaya Fu-ga,False,888,"Bars, Izakaya",Bars,4.0,34.0501189106436,-118.241461110451,2,111 S San Pedro St,Los Angeles,90012,CA
OowWjnNFs-Lfw0Kfx8GmJw,Izakaya Fu-ga,False,888,"Bars, Izakaya",Izakaya,4.0,34.0501189106436,-118.241461110451,2,111 S San Pedro St,Los Angeles,90012,CA
7uMwkbHjyUooBlMf7Ws9TQ,THE CLOUDY GARLIC,False,186,"Hot Dogs, Salad, American (Traditional)",Hot Dogs,4.5,34.142466,-118.225757,2,2750 Colorado Blvd,Los Angeles,90041,CA
7uMwkbHjyUooBlMf7Ws9TQ,THE CLOUDY GARLIC,False,186,"Hot Dogs, Salad, American (Traditional)",Salad,4.5,34.142466,-118.225757,2,2750 Colorado Blvd,Los Angeles,90041,CA
7uMwkbHjyUooBlMf7Ws9TQ,THE CLOUDY GARLIC,False,186,"Hot Dogs, Salad, American (Traditional)",American (Traditional),4.5,34.142466,-118.225757,2,2750 Colorado Blvd,Los Angeles,90041,CA
nYD88woJ2pQn8iGPi6emrQ,10e,False,613,"Mediterranean, Armenian, Lebanese",Mediterranean,4.0,34.0489812,-118.2589574,2,811 W 7th St,Los Angeles,90017,CA
nYD88woJ2pQn8iGPi6emrQ,10e,False,613,"Mediterranean, Armenian, Lebanese",Armenian,4.0,34.0489812,-118.2589574,2,811 W 7th St,Los Angeles,90017,CA
nYD88woJ2pQn8iGPi6emrQ,10e,False,613,"Mediterranean, Armenian, Lebanese",Lebanese,4.0,34.0489812,-118.2589574,2,811 W 7th St,Los Angeles,90017,CA
Kz8ZETLCLPNzzs9Tb4u1SQ,Colori Kitchen,False,1579,Italian,Italian,4.0,34.045168,-118.256526,2,429 W 8th St,Los Angeles,90014,CA
HEmvIWG0hKlYyPF4orQE6A,Craft,False,1661,American (New),American (New),4.0,34.059600202614,-118.414339605181,3,10100 Constellation Blvd,Los Angeles,90067,CA
cG2QWy4XDW4V-l4ufEKYnQ,Lalibela Ethiopian Restaurant,False,319,Ethiopian,Ethiopian,4.5,34.0571,-118.36465,2,1025 S Fairfax Ave,Los Angeles,90019,CA
3XTjerBg_PywBN81Ts45Bg,India's Restaurant,False,2102,"Indian, Halal, Buffets",Indian,4.5,34.095583,-118.28517,2,4366 Fountain Ave,Los Angeles,90029,CA
3XTjerBg_PywBN81Ts45Bg,India's Restaurant,False,2102,"Indian, Halal, Buffets",Halal,4.5,34.095583,-118.28517,2,4366 Fountain Ave,Los Angeles,90029,CA
3XTjerBg_PywBN81Ts45Bg,India's Restaurant,False,2102,"Indian, Halal, Buffets",Buffets,4.5,34.095583,-118.28517,2,4366 Fountain Ave,Los Angeles,90029,CA
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,False,2691,"Breakfast & Brunch, Coffee & Tea, American (New)",Breakfast & Brunch,4.0,34.10296,-118.28719,2,1760 Hillhurst Ave,Los Angeles,90027,CA
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,False,2691,"Breakfast & Brunch, Coffee & Tea, American (New)",Coffee & Tea,4.0,34.10296,-118.28719,2,1760 Hillhurst Ave,Los Angeles,90027,CA
eoOJbi94rj9277dG7WIv0A,Home Restaurant - Los Feliz,False,2691,"Breakfast & Brunch, Coffee & Tea, American (New)",American (New),4.0,34.10296,-118.28719,2,1760 Hillhurst Ave,Los Angeles,90027,CA
g1RqknBKd1r1ajHW8xhAkQ,Hollywood Burger,False,578,"Breakfast & Brunch, Burgers",Breakfast & Brunch,4.5,34.1015034414584,-118.326035513955,1,6250 Hollywood Blvd,Los Angeles,90028,CA
g1RqknBKd1r1ajHW8xhAkQ,Hollywood Burger,False,578,"Breakfast & Brunch, Burgers",Burgers,4.5,34.1015034414584,-118.326035513955,1,6250 Hollywood Blvd,Los Angeles,90028,CA
YoQn8MtOimQbqi839TmeZw,Osteria Mozza,False,2682,"Italian, Wine Bars",Italian,4.0,34.08319,-118.33881,4,6602 Melrose Ave,Los Angeles,90038,CA
YoQn8MtOimQbqi839TmeZw,Osteria Mozza,False,2682,"Italian, Wine Bars",Wine Bars,4.0,34.08319,-118.33881,4,6602 Melrose Ave,Los Angeles,90038,CA
